# This file, metarStationInfo.txt, contains station information for METAR and
# SAO sites. (Some Canadian station still report in SA format. Although these
# are now converted at OSO to METAR form, we note them as SAO here.)
#
# Good sources of station information include
# FAA ASOS/AWOS: https://www.faa.gov/air_traffic/weather/asos
# AirNav, linked to the Unidata site, is excellent for U.S. sites.
# METAR & TAF  : https://metar-taf.com/country
#
# Elevations are in meters. "-0" is used to signify unknown elevation.
# Stations marked "e" at the right include guesses for some of the information.
#
# FILE UPDATED 07/16/2026
# FOR CHANGES TO THIS FILE PLEASE CONTACT
# xiaobiao.fan@noaa.gov
#
# number  |ID   |lat     |lon      |elev |station name                        |cntry|
# (10)    |(5)  |(sn2.4) |(sn3.4)  |(5)  |(36)                                |(2)  |
0000000000|K22N | 40.8095| -75.7615|  163|Jakr Arner Mem AP, PA               |US|MTR
0000000000|K24A | 35.3172| -83.2097|  871|Jackson Cnty AP, NC                 |US|MTR
0000000000|K24J | 30.3004| -83.0244|   32|Suwannee Cnty AP, FL                |US|MTR
0000000000|K27B | 43.1800| -70.6000|   12|York, ME                            |US|MTR
0000000000|K27K | 38.2344| -84.4347|  289|Georgetown-Scott Cnty Rgnl AP, KY   |US|MTR
0000000000|K27U | 45.1900|-113.9000| 1224|Salmon, ID                          |US|MTR
0000000000|K28J | 29.6584| -81.6895|   15|Palatka Muni AP, FL                 |US|MTR
0000000000|K28K | 27.8900| -91.5000|    1|Grncyn Blk52, LA                    |US|MTR
0000000000|K29D | 41.1450| -80.1670|  418|Grove City AP, PA                   |US|MTR
0000000000|K2A0 | 35.4863| -84.9311|  219|Mark Anton AP, TN                   |US|MTR
0000000000|K2C8 | 48.7837| -97.6320|  272|Cavalier Muni AP, ND                |US|MTR
0000000000|K2D5 | 46.1731| -98.0799|  407|Oakes Muni AP, ND                   |US|MTR
0000074695|K2DP | 35.6900| -75.9000|    3|Dare Cnty Gnry Ran, NC              |US|MTR
0000000000|K2G2 | 40.3606| -80.7017|  365|Jefferson Cnty AP, OH               |US|MTR
0000000000|K2G4 | 39.5800| -79.3390|  894|Garrett Cnty AP, MD                 |US|MTR
0000000000|K2G9 | 40.0389| -79.0150|  693|Somerset Cnty AP, PA                |US|MTR
0000000000|K2I0 | 37.3559| -87.3982|  134|Madisonville Rgnl AP, KY            |US|MTR
0000000000|K2IS | 26.7352| -81.0511|    6|Clewiston Airglades AP, FL          |US|MTR
0000000000|K2J3 | 32.9859| -82.3848|  100|Louisville Muni AP, GA              |US|MTR
0000000000|K2J5 | 32.8930| -81.9652|   73|Millen AP, GA                       |US|MTR
0000000000|K2J9 | 30.5979| -84.5574|   69|Quincy Muni AP, FL                  |US|MTR
0000000000|K2M2 | 35.2343| -87.2579|  285|Lawrenceburg-Lawrence Cnty AP, TN   |US|MTR
0000000000|K2M8 | 35.2785| -89.9330|   75|Charles W Baker AP, TN              |US|MTR
0000000000|K2P2 | 45.3883| -86.9240|  199|Washington Is AP, WI                |US|MTR
0000000000|K2R2 | 39.7468| -86.4752|  274|Hendricks Cnty AP, IN               |US|MTR
0000000000|K2R9 | 28.8250| -97.8656|   88|Kenedy Rgnl AP, TX                  |US|MTR
0000000000|K2V5 | 40.1003|-102.2410| 1118|Wray Muni AP, CO                    |US|MTR
0000000000|K2V6 | 40.1042|-102.7130| 1261|Yuma Muni AP, CO                    |US|MTR
0000000000|K2W6 | 38.3150| -76.5500|   43|St Mary's Cnty Rgnl AP, MD          |US|MTR
0000000000|K2WX | 45.6043|-103.5469|  881|Buffalo, SD                         |US|MTR
0000000000|K32Y | 47.2400| -88.6400|  190|Portage (CGS), MI                   |US|MTR
0000000000|K33N | 39.2187| -75.6005|   17|Delaware AirPark, DE                |US|MTR
0000000000|K33V | 40.7454|-106.2754| 2486|Walden-Jackson Cnty AP, CO          |US|MTR
0000000000|K35A | 34.6870| -81.6412|  186|Union Cnty AP, SC                   |US|MTR
0000000000|K35B | 42.8300| -70.8700|    1|Merrimack River, MA                 |US|MTR
0000000000|K36K | 37.9695|-101.2550|  938|Kearny Cnty AP, KS                  |US|MTR
0000000000|K37C | 28.1900| -93.0000|    1|W Cameron 556, LA                   |US|MTR
0000000000|K38S | 46.3878|-112.7649| 1430|Deer Lodge City Cnty AP, MT         |US|MTR
0000000000|K3A6 | 34.4000|-118.6000|  550|Santa Clarita, CA                   |US|MTR
0000000000|K3AU | 37.6716| -97.0779|  405|Augusta Muni AP, KS                 |US|MTR
0000072619|K3B1 | 45.4600| -69.5500|  427|Greenville Muni AP, ME              |US|MTR
0000000000|K3B6 | 28.0800| -92.7000|    0|Eugene Is 330, LA                   |US|MTR
0000000000|K3D2 | 45.1357| -87.1881|  236|Ephraim-Gilbraltar AP, WI           |US|MTR
0000000000|K3DU | 46.6800|-113.1500| 1202|Drummond, MT                        |US|MTR
0000000000|K3E0 | 35.7140|-100.6030|  829|Miami-Roberts Cnty AP, TX           |US|MTR
0000000000|K3F3 | 32.0728| -93.7656|   99|De Soto Parish AP, LA               |US|MTR
0000000000|K3HT | 46.4400|-109.8400| 1268|Harlowtown, MT                      |US|MTR
0000000000|K3I2 | 38.9150| -82.0990|  196|Mason Cnty AP, WV                   |US|MTR
0000000000|K3J1 | 32.4969| -80.9932|   26|Ridgeland-Claude Dean AP, SC        |US|MTR
0000000000|K3K3 | 37.9220|-101.7460| 1013|Syracuse, KS                        |US|MTR
0000000000|K3K7 | 38.4565|-101.3526| 1007|Mark Hoard Memo AP, KS              |US|MTR
0000000000|K3K8 | 37.2233| -99.3317|  636|Comanche Cnty AP, KS                |US|MTR
0000000000|K3L4 | 29.7997| -92.8035|    2|Little Pecan Is AP, LA              |US|MTR
0000000000|K3LF | 39.1630| -89.6750|  210|Litchfield Muni AP, IL              |US|MTR
0000000000|K3N8 | 47.2605| -95.9281|  379|Mahnomen Cnty AP, MN                |US|MTR
0000000000|K3R0 | 28.3620| -97.7910|   82|Beeville Muni AP, TX                |US|MTR
0000000000|K3R7 | 30.2427| -92.6735|    7|Jennings AP, LA                     |US|MTR
0000000000|K3S8 | 42.5101|-123.3880|  345|Grants Pass AP, OR                  |US|MTR
0000000000|K3T5 | 29.9100| -96.9500|   99|Fayette/La Grange Rgnl AP, TX       |US|MTR
0000000000|K3U3 | 46.1534|-112.8677| 1534|Bowman Field AP, MT                 |US|MTR
0000000000|K3W7 | 47.9221|-119.0830|  486|Grand Coulee/Electric City AP, WA   |US|MTR
0000000000|K40B | 46.6173| -69.5231|  314|Clayton Lake Airstrip, ME           |US|MTR
0000000000|K40G | 35.6491|-112.1407| 1829|Grand Canyn/Valle AP, AZ            |US|MTR
0000000000|K40U | 40.9861|-109.6785| 1873|Manilla AP, CO                      |US|MTR
0000000000|K41I | 28.4700| -91.7900|   30|Eugene Is B2, LA                    |US|MTR
0000000000|K41U | 39.3313|-111.6127| 1676|Sanpete Cnty Rgnl AP, UT            |US|MTR
0000000000|K42A | 36.0713| -91.8287|  226|Melbourne AP, AR                    |US|MTR
0000000000|K42J | 29.8448| -82.0475|   60|Keystone Heights AP, FL             |US|MTR
0000000000|K43F | 45.1400| -94.5200|  340|Litchfield, MN                      |US|MTR
0000000000|K44N | 41.7100| -73.7400|  213|Millbrook/Sky Acres AP, NY          |US|MTR
0000000000|K46D | 47.4511| -99.1513|  490|Carrington Muni AP, ND              |US|MTR
0000000000|K46U | 43.1818|-111.0385| 1721|Alpine AP, WY                       |US|MTR
0000000000|K48A | 32.4007| -83.2784|  115|Cochran Muni AP, GA                 |US|MTR
0000000000|K48I | 38.6870| -80.6520|  387|Braxton Cnty AP, WV                 |US|MTR
0000000000|K49A | 34.6282| -84.5266|  453|Gilmer Cnty AP, GA                  |US|MTR
0000000000|K49B | 44.4187|-103.3777|  992|Sturgis Muni AP, SD                 |US|MTR
0000000000|K49T | 32.7717| -96.8021|  146|Dallas CBD Heliport, TX             |US|MTR
0000000000|K4A6 | 34.6887| -86.0059|  198|Scottsboro Muni AP, AL              |US|MTR
0000000000|K4A9 | 34.4740| -85.7210|  267|Isbell Fld AP, AL                   |US|MTR
0000000000|K4B8 | 41.6893| -72.8647|   62|Robertson Fld AP, CT                |US|MTR
0000000000|K4BM | 39.0502|-105.5144| 3432|Wilkerson Pass, CO                  |US|MTR
0000000000|K4BQ | 45.4400|-105.4000|  922|Broadus, MT                         |US|MTR
0000000000|K4C0 | 29.7800| -93.1800|   -0|722339 Oil Platform, LA             |US|MTR
0000000000|K4CR | 34.1100|-105.6800| 1981|Corona, NM                          |US|MTR
0000000000|K4F2 | 32.1761| -94.2988|   76|Panola Cnty AP, TX                  |US|MTR
0000000000|K4I3 | 40.3290| -82.5260|  363|Knox Cnty AP, OH                    |US|MTR
0000072463|K4LJ | 38.1200|-102.6000| 1103|Lamar, CO                           |US|MTR
0000000000|K4M3 | 34.8082| -91.7121|   73|Carlisle Muni AP, AR                |US|MTR
0000000000|K4M4 | 43.1286| -84.3813|  208|Shady Lawn Fld AP, MI               |US|MTR
0000000000|K4M9 | 36.4040| -90.6480|   89|Corning Muni AP, AR                 |US|MTR
0000074638|K4MR | 34.3000|-103.8000| 1326|Melrose AF Range, NM                |US|MTR
0000000000|K4O4 | 33.9090| -94.8590|  144|McCurtain Cnty Rgnl AP, OK          |US|MTR
0000000000|K4R4 | 30.4610| -87.8770|   28|Fairhope AP, AL                     |US|MTR
0000000000|K4R5 | 46.7887| -90.7587|  198|Madeline Is AP, WI                  |US|MTR
0000000000|K4S1 | 42.4130|-124.4240|    5|Gold Beach Muni AP, OR              |US|MTR
0000000000|K4S2 | 45.6728|-121.5361|  195|Ken Jernstedt AirFld, OR            |US|MTR
0000000000|K4SL | 36.0300|-106.9500| 2106|Cuba, NM                            |US|MTR
0000074619|K4SU | 36.3400|-117.1000|  962|Harrisburg, CA                      |US|MTR
0000000000|K4SV | 42.0200|-113.2500| 1612|Strevell, ID                        |US|MTR
0000000000|K4U6 | 47.4183|-105.5609|  744|Circle Town Cnty AP, MT             |US|MTR
0000000000|K4V0 | 40.0940|-108.7631| 1608|Rangely AP, CO                      |US|MTR
0000000000|K4V1 | 37.6965|-104.7848| 1846|Spanish Peaks AirFld, CO            |US|MTR
0000000000|K4V5 | 37.2900|-107.8600| 2012|Durango, CO                         |US|MTR
0000000000|K4V9 | 42.1123| -98.0398|  541|Antelope Cnty AP, NE                |US|MTR
0000072495|K50Q | 37.7000|-123.0050|   12|Farallon Island, CA                 |US|MTR
0000000000|K54A | 26.8537| -82.2526|    2|Coral Creek AP, FL                  |US|MTR
0000000000|K54J | 30.7310| -86.1538|   88|DeFuniak Springs Muni AP, FL        |US|MTR
0000000000|K57C | 42.7972| -88.3726|  262|East Troy Muni AP, WI               |US|MTR
0000000000|K5A6 | 33.4650| -89.7302|  111|Winona-Montgomery Cnty AP, MS       |US|MTR
0000000000|K5A9 | 32.9385| -84.6964|  265|Roosevelt Memorial AP, GA           |US|MTR
0000000000|K5B2 | 43.0500| -73.8600|  132|Saratoga Springs, NY                |US|MTR
0000000000|K5C1 | 29.7240| -98.6950|  422|Boerne Stage Field AP, TX           |US|MTR
0000000000|K5H4 | 47.7910| -99.9320|  490|Harvey Muni AP, ND                  |US|MTR
0000000000|K5K2 | 38.4515|-101.7501| 1100|Tribune/Greeley Cnty AP, KS         |US|MTR
0000000000|K5R0 | 28.2200| -93.7500|   26|E Addition B3, TX                   |US|MTR
0000000000|K5R8 | 30.4411| -93.4736|   25|DeQuincy Industrial AirPark, LA     |US|MTR
0000000000|K5SM | 39.4260|-107.3790| 3232|Sunlight, CO                        |US|MTR
0000000000|K5T9 | 28.8571|-100.5135|  270|Maverick Cnty Intl AP, TX           |US|MTR
0000000000|K60R | 30.3671| -96.1129|   70|Navasota Muni Arprt, TX             |US|MTR
0000072787|K63S | 48.5454|-117.8808|  574|Colville Muni AP, WA                |US|MTR
0000000000|K65S | 48.7260|-116.2950|  712|Boundary Cnty AP, ID                |US|MTR
0000000000|K66R | 29.6415| -96.5160|   74|Robert Wells Junior AP, TX          |US|MTR
0000000000|K6A1 | 32.5697| -84.2452|  203|Butler Muni AP, GA                  |US|MTR
0000000000|K6A2 | 33.2270| -84.2750|  292|Griffin-Spaldg Cnty AP, GA          |US|MTR
0000000000|K6B0 | 43.9848| -73.0959|  149|Middlebury State AP, VT             |US|MTR
0000000000|K6B4 | 43.0161| -75.1695|  404|Frankfort-Highland AP, NY           |US|MTR
0000000000|K6B9 | 42.9140| -76.4408|  316|Skaneateles AeroDrome, NY           |US|MTR
0000000000|K6E5 | 44.4330| -97.5582|  526|De Smet, SD                         |US|MTR
0000000000|K6I2 | 37.6335| -85.2418|  266|Lebanon-Springfield AP, KY          |US|MTR
0000000000|K6L4 | 37.8557| -81.9159|  508|Logan Cnty AP, WV                   |US|MTR
0000000000|K6L9 | 33.6600|-118.0000|   35|Huntington Beach, CA                |US|MTR
0000000000|K6P9 | 32.4317| -98.5948|  450|Cook Canyon Ranch AP, TX            |US|MTR
0000000000|K6R3 | 30.3560| -95.0080|   46|Cleveland Muni AP, TX               |US|MTR
0000000000|K6R6 | 30.0465|-102.2132|  708|Dryden/Terrell Cnty AP, TX          |US|MTR
0000000000|K6S0 | 45.8065|-109.9783| 1370|Big Timber AP, MT                   |US|MTR
0000000000|K6S2 | 43.9828|-124.1113|   16|Florence Muni AP, OR                |US|MTR
0000000000|K6S8 | 45.7052|-108.7608| 1080|Laurel Muni AP, MT                  |US|MTR
0000000000|K74V | 40.2784|-110.0514| 1576|Roosevelt Muni AP, UT               |US|MTR
0000000000|K75S | 48.5100|-122.3300|   43|Burlington, WA                      |US|MTR
0000000000|K76S | 48.2600|-122.6800|   58|Oak Harbor AP, WA                   |US|MTR
0000000000|K77M | 42.3000|-113.3700| 1435|Malta, ID                           |US|MTR
0000000000|K77S | 43.9308|-123.0067|  165|Hobby Field AP, OR                  |US|MTR
0000000000|K79J | 31.3057| -86.3925|   94|S Alabama Rgnl AP, AL               |US|MTR
0000000000|K79S | 47.8442|-110.6369|  874|Fort Benton AP, MT                  |US|MTR
0000000000|K7A8 | 35.9454| -81.9962|  837|Avery Cnty AP, NC                   |US|MTR
0000000000|K7B5 | 28.0900| -93.2100|    1|West CameronEST 587, LA             |US|MTR
0000000000|K7BM | 38.7990|-106.2180| 2995|Buena Vista, CO                     |US|MTR
0000000000|K7L2 | 46.2210|-100.2460|  542|Linton Muni AP, ND                  |US|MTR
0000000000|K7LI | 38.6100|-112.3000| 1656|Sevier, UT                          |US|MTR
0000000000|K7N0 | 29.9527| -90.0827|    9|New Orleans DT Heliport, LA         |US|MTR
0000000000|K7R1 | 29.2600| -89.3600|    0|Venice Heliport, LA                 |US|MTR
0000000000|K7R3 | 29.7000| -91.1000|    2|Amelia/Lake Palourde, LA            |US|MTR
0000000000|K7R4 | 29.7800| -92.1300|    5|Esther, LA                          |US|MTR
0000000000|K7R8 | 28.3000| -91.9800|    1|S Marsh Island, LA                  |US|MTR
0000000000|K7S0 | 47.5672|-114.1011|  941|Ronan AP, Ronan, MT                 |US|MTR
0000000000|K7W4 | 37.9658| -77.7459|  107|Lake Anna AP, VA                    |US|MTR
0000000000|K7W6 | 35.5620| -75.9557|    2|Hyde Cnty AP, NC                    |US|MTR
0000000000|K81R | 31.2352| -98.7170|  379|San Saba Cnty AP, TX                |US|MTR
0000000000|K82C | 43.8388| -90.1377|  277|Mauston-New Lisbon Union AP, WI     |US|MTR
0000000000|K82V | 41.1525|-104.1348| 1570|Pine Bluffs Muni AP, WY             |US|MTR
0000072390|K87Q | 35.6800|-121.2800|   21|San Simeon, CA                      |US|MTR
0000000000|K8A1 | 34.4062| -86.2609|  187|Guntersville Muni AP, AL            |US|MTR
0000000000|K8A3 | 36.4135| -85.3104|  418|Livingston Muni AP, TN              |US|MTR
0000000000|K8A4 | 39.7660| -86.1490|  223|Indianapolis DT Heliport, IN        |US|MTR
0000000000|K8B0 | 44.9919| -70.6646|  556|Steven A Bean AP, ME                |US|MTR
0000072615|K8B8 | 43.6100| -71.2300|  219|Wolfeboro, NH                       |US|MTR
0000000000|K8D3 | 45.6690| -96.9918|  354|Sisseton Muni, SD                   |US|MTR
0000000000|K8D4 | 43.1270| -85.6780|  236|Paul C Miller/Sparta AP, MI         |US|MTR
0000000000|K8G2 | 41.9075| -79.6410| 1766|Corry-Lawrence AP, PA               |US|MTR
0000000000|K8K2 | 37.2782| -98.0435|  435|Harper Muni AP, KS                  |US|MTR
0000000000|K8S0 | 48.6010|-113.1150| 1419|Starr-Browning Airstip, MT          |US|MTR
0000000000|K8T6 | 28.3628| -98.1165|   39|Live Oak Cnty AP, TX                |US|MTR
0000000000|K8V7 | 37.4587|-102.6180| 1338|Springfield Muni AP, CO             |US|MTR
0000000000|K8W2 | 38.6560| -78.7085|  293|New Market AP, VA                   |US|MTR
0000000000|K90J | 29.1200| -81.5700|   33|Astor NAS, FL                       |US|MTR
0000000000|K92S | 42.8300|-124.5700|   33|Cape Blanco, OR                     |US|MTR
0000000000|K96D | 48.9406| -97.9028|  290|Walhalla Muni AP, ND                |US|MTR
0000000000|K97Q | 38.0100|-123.0200|   87|Point Reyes, CA                     |US|MTR
0000000000|K98D | 44.7005|-100.1008|  571|Onida Muni AP, SD                   |US|MTR
0000000000|K9A4 | 34.6594| -87.3488|  179|Courtland AP, AL                    |US|MTR
0000000000|K9A5 | 34.6885| -85.2903|  237|Barwick LaFayette AP, GA            |US|MTR
0000000000|K9BB | 41.1170|-114.9229| 1723|Wells Muni AP, NV                   |US|MTR
0000000000|K9D7 | 48.4719| -99.2319|  453|Cando Muni AP, ND                   |US|MTR
0000000000|K9F2 | 29.1100| -90.2000|    2|Port Fourchon (SAWRS), LA           |US|MTR
0000000000|K9K7 | 38.7505| -98.2304|  492|Ellsworth Muni AP, KS               |US|MTR
0000000000|K9K8 | 37.6690| -98.1239|  489|Kingman-Clyde Cessna AP, KS         |US|MTR
0000000000|K9L0 | 33.4600|-117.6900|   15|Dana Point, CA                      |US|MTR
0000000000|K9L2 | 34.9865|-117.8649|  701|Edwards AFB, CA                     |US|MTR
0000000000|K9MN | 44.0200| -92.4800|  335|St Marys Hospital Helipad, MN       |US|MTR
0000000000|K9S2 | 48.8077|-105.4395|  742|Scobey AP, MT                       |US|MTR
0000000000|K9S5 | 45.8781|-111.5694| 1246|Three Forks AP, MT                  |US|MTR
0000000000|K9S9 | 45.4541|-119.6903|  498|Lexington AP, OR                    |US|MTR
0000072653|K9V9 | 43.8000| -99.3200|  530|Chamberlain, SD                     |US|MTR
0000000000|K9Y1 | 47.3913|-102.7718|  685|Weydahl Fld AP, ND                  |US|MTR
0000000000|KA06 | 34.0500|-118.2400|   71|Los Angeles Civic Center, CA        |US|MTR
0000000000|KA08 | 32.5105| -87.3848|   67|Vaiden Fld AP, AL                   |US|MTR
0000000000|KA39 | 32.9906|-111.9189|  398|Ak-Chin Regional AP, AZ             |US|MTR
0000000000|KAAA | 40.1589| -89.3389|  182|Lincoln/Logan Cnty AP, IL           |US|MTR
0000000000|KAAF | 29.7280| -85.0270|    6|Apalachicola Rgnl AP, FL            |US|MTR
0000000000|KAAO | 37.7461| -97.2211|  433|Wichita/Colonel J Jabara AP, KS     |US|MTR
0000000000|KAAS | 37.3583| -85.3094|  281|Taylor Cnty AP, KY                  |US|MTR
0000000000|KAAT | 41.4831|-120.5648| 1331|Alturas Muni AP, CA                 |US|MTR
0000072517|KABE | 40.6600| -75.4300|  114|Lehigh Valley Intl AP, PA           |US|MTR
0000000000|KABH | 38.7578|-104.3083| 1840|USAF Acad Bullseye AP, CO           |US|MTR
0000072266|KABI | 32.4122| -99.6800|  546|Abilene Rgnl AP, TX                 |US|MTR
0000072365|KABQ | 35.0500|-106.6200| 1620|Albuquerque Intl Sunport, NM        |US|MTR
0000072659|KABR | 45.4435| -98.4136|  397|Aberdeen Rgnl AP, SD                |US|MTR
0000072216|KABY | 31.5355| -84.1945|   60|Southwest Georgia Rgnl AP, GA       |US|MTR
0000000000|KACB | 44.9886| -85.1983|  190|Antrim Cnty AP, MI                  |US|MTR
0000000000|KACJ | 32.1108| -84.1889|  143|Jimmy Carter Rgnl AP, GA            |US|MTR
0000000000|KACK | 41.2533| -70.0605|   14|Nantucket Mem AP, MA                |US|MTR
0000000000|KACP | 30.7505| -92.6885|   33|Allen Parish AP, LA                 |US|MTR
0000000000|KACQ | 44.0735| -93.5529|  343|Waseca Muni AP, MN                  |US|MTR
0000072256|KACT | 31.6122| -97.2303|  157|Waco Regional AP, TX                |US|MTR
0000000000|KACV | 40.9778|-124.1085|   68|Humboldt Cnty AP, CA                |US|MTR
0000072407|KACY | 39.4576| -74.5772|   23|Atlantic City Intl AP, NJ           |US|MTR
0000000000|KACZ | 34.7179| -78.0039|   12|Wallace-Pender AP, NC               |US|MTR
0000000000|KADC | 46.4474| -95.2113|  417|Wadena Muni AP, MN                  |US|MTR
0000000000|KADF | 34.0998| -93.0661|   55|Dexter B Florence Mem Fld AP, AR    |US|MTR
0000000000|KADG | 41.8676| -84.0773|  245|Lenawee Cnty AP, MI                 |US|MTR
0000000000|KADH | 34.8043| -96.6712|  310|Ada Rgnl AP, OK                     |US|MTR
0000000000|KADM | 34.3039| -97.0206|  237|Ardmore Muni AP, OK                 |US|MTR
0000000000|KADS | 32.9686| -96.8365|  196|Addison AP, TX                      |US|MTR
0000000000|KADT | 39.8403|-101.0425|  912|Atwood-Rawlins Cnty AP, KS          |US|MTR
0000000000|KADU | 41.7015| -94.9204|  393|Audubon Cnty AP, IA                 |US|MTR
0000074594|KADW | 38.8106| -76.8670|   85|Joint Base Andrews, MD              |US|MTR
0000000000|KAEG | 35.1449|-106.7952| 1779|Double Eagle II AP, NM              |US|MTR
0000000000|KAEJ | 38.8142|-106.1206| 2423|Central CO Rgnl AP, CO              |US|MTR
0000000000|KAEL | 43.6813| -93.3681|  384|Albert Lea Muni AP, MN              |US|MTR
